Key,english
modmuzzlettlaserdtk,"TT Laser DTK"
modsilencerstechkinstd,"Stechkin Silencer"
modsilencerpp9klin,"PP-9 Klin Silencer"
modmuzzlemp5btqdbrake,"[09FF00]MP5 B&T QD Brake[-]"
modmuzzlemp5noveske,"[09FF00]MP5 Noveske[-]"
modsilencerco46multi,"SilencerCo 46 Multi"
modsilencerco9osprey,"[09FF00]SilencerCo Osprey 9[-]"
modsilencersigsrd9,"[004CFF]SIG SRD 9×19 Sound Supressor[-]"
modmuzzlevityazbrakecompensator,"[09FF00]Vityaz Brake Compensator[-]"
modsilencermpxsd,"[BB00FF]MPX-SD[-]"
modmuzzlestm9brake,"[BB00FF]STM-9 Brake[-]"
modmuzzlegl17carver4port,"Glock 17 Carver 4-Port"
modmuzzlep226tjcustom,"P226 TJ Custom"
modsilencersr1mpstd,"SR-1MP Silencer"
modsilencersr2msv1381,"[004CFF]SR-2M Sound Supressor (SV-1381)[-]"
modsilencerco45komega,"[BB00FF]SilencerCo 45K Omega[-]"
modsilencerump45bt,"[09FF00]UMP-45 B&T Sound Supressor[-]"
modmuzzle1911anarchyoutdoors,"1911 Anarchy Outdoors"
modsilencermp7rotex2,"[004CFF]MP7 Rotex-II[-]"
modsilencerp90attenuator,"[004CFF]P90 Attenuator Sound Supressor[-]"
modsilencer57gemtech,"Gemtech SFN-57"


modsilencertt33makeshiftDesc,"Weight: [4FBE28]0.320kg[-]\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-10%[-]\nHipfire Accuracy: [FF4F33]-10%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: TT-33"
modmuzzlettlaserdtkDesc,"Weight: [4FBE28]0.036kg[-]\nRecoil: [4FBE28]-25%[-]\n\nCompatibility: TT-33"
modsilencerstechkinstdDesc,"Weight: [4FBE28]0.490kg[-]\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-12%[-]\nHipfire Accuracy: [FF4F33]-12%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Stechkin APS"
modsilencerpp9klinDesc,"Weight: [4FBE28]0.200kg[-]\nRecoil: [4FBE28]-5%[-]\nErgonomics: [FF4F33]-10%[-]\nHipfire Accuracy: [FF4F33]-10%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: PP-9"
modmuzzlemp5btqdbrakeDesc,"Weight: [4FBE28]0.128kg[-]\nRecoil: [4FBE28]-20%[-]\n\nCompatibility: MP5"
modmuzzlemp5noveskeDesc,"Weight: [4FBE28]0.380kg[-]\nRecoil: [4FBE28]-20%[-]\n\nCompatibility: MP5"
modsilencerco46multiDesc,"Weight: [4FBE28]0.490kg[-]\nRecoil: [4FBE28]-5%[-]\nErgonomics: [FF4F33]-18%[-]\nHipfire Accuracy: [FF4F33]-18%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Most Firearms chambered in 9×19, 5.45×39, 5.56×45, 7.62×39 & 7.62×51"
modsilencerco9ospreyDesc,"Weight: [4FBE28]0.270kg[-]\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-10%[-]\nHipfire Accuracy: [FF4F33]-10%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: MP-5, MP9-N, PP-19-01, Vector 9, STM-9, Glock 17, P226R, M9A3"
modsilencersigsrd9Desc,"Weight: [4FBE28]0.255kg[-]\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-9%[-]\nHipfire Accuracy: [FF4F33]-9%[-]\nDurability Burn: [FF4F33]+20%[-]\n\nCompatibility: MP-5, MP9-N, PP-19-01, Vector 9, STM-9, Glock 17, P226R, M9A3"
modmuzzlevityazbrakecompensatorDesc,"Weight: [4FBE28]0.070kg[-]\nRecoil: [4FBE28]-20%[-]\n\nCompatibility: PP-19-01"
modsilencermpxsdDesc,"Weight: [4FBE28]0.600kg[-]\nRecoil: [4FBE28]-20%[-]\nErgonomics: [FF4F33]-16%[-]\nHipfire Accuracy: [FF4F33]-16%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: SIG MPX"
modmuzzlestm9brakeDesc,"Weight: [4FBE28]0.084kg[-]\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: STM-9"
modmuzzlegl17carver4portDesc,"Weight: [4FBE28]0.063kg[-]\nRecoil: [4FBE28]-25%[-]\n\nCompatibility: Glock 17"
modmuzzlep226tjcustomDesc,"Weight: [4FBE28]0.036kg[-]\nRecoil: [4FBE28]-25%[-]\n\nCompatibility: P226R"
modsilencersr1mpstdDesc,"Weight: [4FBE28]0.490kg[-]\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: SR-1MP"
modsilencersr2msv1381Desc,"Weight: [4FBE28]0.575kg[-]\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: SR-2M"
modsilencerco45komegaDesc,"Weight: [4FBE28]0.270kg[-]\nRecoil: [4FBE28]-20%[-]\nErgonomics: [FF4F33]-10%[-]\nHipfire Accuracy: [FF4F33]-10%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Vector 45, M45A1, M1911, USP 45"
modsilencerump45btDesc,"Weight: [4FBE28]0.453kg[-]\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: UMP-45"
modmuzzle1911anarchyoutdoorsDesc,"Weight: [4FBE28]0.100kg[-]\nRecoil: [4FBE28]-25%[-]\n\nCompatibility: M1911, M45A1"
modsilencermp7rotex2Desc,"Weight: [4FBE28]0.607kg[-]\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-18%[-]\nHipfire Accuracy: [FF4F33]-18%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: MP7A1"
modsilencerp90attenuatorDesc,"Weight: [4FBE28]0.677kg[-]\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-18%[-]\nHipfire Accuracy: [FF4F33]-18%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: P90"
modsilencer57gemtechDesc,"Weight: [4FBE28]0.150kg[-]\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: FN FiveSeven"


09FF00 2
004CFF 3
BB00FF 4
FFD700 5
4FBE28 green
FF4F33 red

modsilencerak74tgpa,"[09FF00]AK-74 TGP-A[-]"
modmuzzleak74hexagonreactor,"[004CFF]AK Hexagon Reactor[-]"
modsilencerak74hexagonwaffle,"[004CFF]AK-74 Hexagon Wafflemaker[-]"
modmuzzleak74jetmbr,"[BB00FF]AK-74 SRVV MBR Jet Muzzle Brake[-]"
modmuzzleak74zenitdtk1,"[BB00FF]AK Zenit DTK-1[-]"
modsilencerhexagonAK,"[BB00FF]AK-74 Hexagon[-]"
modmuzzleak12std,"[BB00FF]AK-12 Muzzle Brake[-]"
modsilencerak12std,"[BB00FF]AK-12 Silencer[-]"
modmuzzlerpdbrakecompensator,"[BB00FF]RPD Brake-Compensator[-]"
modmuzzle_mosin_tacfire_tanker_style_762x54r,"[09FF00]Mosin Tacfire Tanker Muzzle Brake[-]"
modsilencerSV98std,"[004CFF]SV-98 Sound Supressor[-]"
modmuzzleSV98mk2SRVV,"[004CFF]SV-98 SRVV Brake-Compensator[-]"
modSVDmuzzlebrakecompensator,"[004CFF]SVDS Brake-Compensator[-]"
modsilencerSVDrotor43,"[004CFF]Rotor 43 Sound Supressor[-]"
modmuzzlepkzenitdtk,"[FFD700]PK Zenit DTK-1P Muzzle Brake[-]"
modmuzzleash12std,"[BB00FF]ASH-12 Muzzle Brake[-]"
modsilencerash12std,"[BB00FF]ASH-12 Silencer[-]"
modsilencergriffinm4sdk,"[09FF00]Griffin M4SD-K[-]"
modsilencersocomrc2,"[004CFF]SOCOM556-RC2[-]"
modmuzzle_ar15_ferfrans_muzzle_brake_556x45,"[09FF00]AR-15 Ferfrans CQB[-]"
modmuzzle_ar15_double_star_carlson_tac_comp_556x45,"[004CFF]AR-15 DoubleStar CTC Compensator[-]"
modmuzzle_ar15_alientech_gubich_muzzle_brake_556x45,"[BB00FF]AR-15 AlienTech[-]"
modmuzzleAR10thunderbeast30cb,"[004CFF]AR-10 Thunder Beast 30CB[-]"
modmuzzleAR15thunderbeast223cb,"[004CFF]AR-15 Thunder Beast 223CB[-]"
modsilencerthunderbeastultra5,"[004CFF]Thunder Beast Ultra 5 Sound Supressor[-]"
modsilencersdnaacmulti,"[FFD700]AAC SDN-6 Sound Supressor[-]"
modmuzzle_ar10_precision_armament_m11_severe_duty_muzzle_brake_762x51,"[004CFF]AR-10 PA M11 Severe-Duty[-]"
modmuzzleAR10kacqdc,"[BB00FF]AR-10 KAC QDC[-]"
modsilencerprskacqdc,"[BB00FF]KAC PRS/QDC Sound Supressor[-]"
modmuzzle_ar10_lantac_dgn762b_muzzle_brake_762x51,"[FFD700]AR-10 Lantac Dragon Brake-Compensator[-]"
modsilencerbtg28qd762,"[BB00FF]HK G28 B&T QD Sound Supressor[-]"
modsilencerSIGclutchlokQD,"[FFD700]MCX-SPEAR SLX68-MG-QD Sound Supressor[-]"
modmuzzlesigtwoportbrake,"[BB00FF]SIG Two Port Brake[-]"
modsilencersigsrd762ti,"[BB00FF]SIG SRD762Ti Sound Supressor[-]"
modmuzzleAI338LMtactical,"[FFD700]AI .338 LM Muzzle Brake[-]"
modsilencerAI338LMsoundmoderator,"[FFD700]AI .338 LM Sound Supressor[-]"

Weight: [4FBE28]kg[-]\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]
Weight: [4FBE28]kg[-]\nRecoil: [4FBE28]-10%[-]

modsilencerak74tgpaDesc,"Weight: [4FBE28]0.700kg[-]\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-20%[-]\nHipfire Accuracy: [FF4F33]-20%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: AK-74N/M, AKS-74UN, AK-107"
modmuzzleak74hexagonreactorDesc,"Weight: [4FBE28]0.095kg[-]\nRecoil: [4FBE28]-30%[-]\n\nCompatibility: AK-74N/M, AK-107\n\nActs as an adapter for 'AK-74 Hexagon Wafflemaker'"
modsilencerak74hexagonwaffleDesc,"Weight: [4FBE28]0.290kg[-]\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: AK-74N/M\n\nRequires adapter: 'AK Hexagon Reactor'"
modmuzzleak74jetmbrDesc,"Weight: [4FBE28]0.110kg[-]\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: AKS-74UN, AK-74N/M, RPK-16, AK-107"
modmuzzleak74zenitdtk1Desc,"Weight: [4FBE28]0.128kg[-]\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: AKS-74UN, AK-74N/M, RPK-16, AK-107, SKS, AKMN, AK-109"
modsilencerhexagonAKDesc,"Weight: [4FBE28]0.462kg[-]\nRecoil: [4FBE28]-25%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: AK-74N/M, RPK-16, AK-107, SKS, AKMN, AK-103, AK-109"
modmuzzleak12stdDesc,"Weight: [4FBE28]0.100kg[-]\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: AK-12"
modsilencerak12stdDesc,"Weight: [4FBE28]0.450kg[-]\nRecoil: [4FBE28]-25%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: AK-12"
modmuzzlerpdbrakecompensatorDesc,"Weight: [4FBE28]0.124kg[-]\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: RPD"
modmuzzle_mosin_tacfire_tanker_style_762x54rDesc,"Weight: [4FBE28]0.250kg[-]\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: Mosin-Nagant"
modsilencer_mosin_bramit_std_762x54rDesc,"Weight: [4FBE28]1.100kg[-]\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-28%[-]\nHipfire Accuracy: [FF4F33]-28%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Mosin-Nagant"
modsilencerSV98stdDesc,"Weight: [4FBE28]0.330kg[-]\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: SV-98"
modmuzzleSV98mk2SRVVDesc,"Weight: [4FBE28]0.460kg[-]\nRecoil: [4FBE28]-30%[-]\n\nCompatibility: SV-98"
modSVDmuzzlebrakecompensatorDesc,"Weight: [4FBE28]0.080kg[-]\nRecoil: [4FBE28]-30%[-]\n\nCompatibility: SVDS 'Dragunow'\n\nActs as an adapter for 'Rotor 43'"
modsilencerSVDrotor43Desc,"Weight: [4FBE28]0.180kg[-]\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: SVDS 'Dragunow'\n\nRequires adapter: 'SVDS Brake-Compensator'"
modmuzzlepkzenitdtkDesc,"Weight: [4FBE28]0.124kg[-]\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: PKP Pecheneg"
modmuzzleash12stdDesc,"Weight: [4FBE28]0.150kg[-]\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: ASh-12"
modsilencerash12stdDesc,"Weight: [4FBE28]0.700kg[-]\nRecoil: [4FBE28]-25%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: ASh-12"
modsilencergriffinm4sdkDesc,"Weight: [4FBE28]0.397kg[-]\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+30%[-]\n\nCompatibility: Firearms chambered in 5.56×45"
modsilencersocomrc2Desc,"Weight: [4FBE28]0.546kg[-]\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-18%[-]\nHipfire Accuracy: [FF4F33]-18%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Firearms chambered in 5.56×45"
modmuzzle_ar15_ferfrans_muzzle_brake_556x45Desc,"Weight: [4FBE28]0.150kg[-]\nRecoil: [4FBE28]-30%[-]\n\nCompatibility: Firearms chambered in 5.56×45"
modmuzzle_ar15_double_star_carlson_tac_comp_556x45Desc,"Weight: [4FBE28]0.208kg[-]\nRecoil: [4FBE28]-40%[-]\n\nCompatibility: Firearms chambered in 5.56×45"
modmuzzle_ar15_alientech_gubich_muzzle_brake_556x45Desc,"Weight: [4FBE28]0.085kg[-]\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: Firearms chambered in 5.56×45"
modmuzzleAR15thunderbeast223cbDesc,"Weight: [4FBE28]0.109kg[-]\nRecoil: [4FBE28]-30%[-]\n\nCompatibility: Firearms chambered in 5.56×45\n\nActs as an adapter for 'Thunder Beast Ultra 5'"
modmuzzleAR10thunderbeast30cbDesc,"Weight: [4FBE28]0.109kg[-]\nRecoil: [4FBE28]-30%[-]\n\nCompatibility: Firearms chambered in 7.62×39 & 7.62×51\n\nActs as an adapter for 'Thunder Beast Ultra 5'"
modsilencerthunderbeastultra5Desc,"Weight: [4FBE28]0.210kg[-]\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-5%[-]\nHipfire Accuracy: [FF4F33]-5%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Firearms chambered in 5.56×45, 7.62×39 & 7.62×51\n\nRequires adapter: 'Thunder Beast (30CB: AR10 7.62 / 223CB: AR15 5.56)'"
modsilencersdnaacmultiDesc,"Weight: [4FBE28]0.689kg[-]\nRecoil: [4FBE28]-30%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Firearms chambered in 5.56×45, 7.62×39 & 7.62×51"
modmuzzle_ar10_precision_armament_m11_severe_duty_muzzle_brake_762x51Desc,"Weight: [4FBE28]0.120kg[-]\nRecoil: [4FBE28]-35%[-]\n\nCompatibility: Firearms chambered in 7.62×39 & 7.62×51"
modmuzzleAR10kacqdcDesc,"Weight: [4FBE28]0.145kg[-]\nRecoil: [4FBE28]-45%[-]\n\nCompatibility: Firearms chambered in 7.62×39 & 7.62×51\n\nActs as an adapter for 'KAC PRS/QDC'"
modsilencerprskacqdcDesc,"Weight: [4FBE28]0.453kg[-]\nRecoil: [4FBE28]-25%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Firearms chambered in 7.62×39 & 7.62×51\n\nRequires adapter: 'AR-10 KAC QDC'"
modmuzzle_ar10_lantac_dgn762b_muzzle_brake_762x51Desc,"Weight: [4FBE28]0.090kg[-]\nRecoil: [4FBE28]-55%[-]\n\nCompatibility: Firearms chambered in 7.62×39 & 7.62×51"
modsilencerbtg28qd762Desc,"Weight: [4FBE28]0.577kg[-]\nRecoil: [4FBE28]-25%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: HK417 & G28"
modsilencerSIGclutchlokQDDesc,"Weight: [4FBE28]0.711kg[-]\nRecoil: [4FBE28]-35%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: SIG MCX Spear"
modmuzzlesigtwoportbrakeDesc,"Weight: [4FBE28]0.095kg[-]\nRecoil: [4FBE28]-40%[-]\n\nCompatibility: Firearms chambered in .300blk, 7.62×39 & 7.62×51"
modsilencersigsrd762tiDesc,"Weight: [4FBE28]0.460kg[-]\nRecoil: [4FBE28]-20%[-]\nErgonomics: [FF4F33]-10%[-]\nHipfire Accuracy: [FF4F33]-10%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Firearms chambered in .300blk, 7.62×39 & 7.62×51"
modmuzzleAI338LMtacticalDesc,"Weight: [4FBE28]0.230kg[-]\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: AXMC, Mk-18\n\nActs as an adapter for 'AI .338 LM Sound Supressor'"
modsilencerAI338LMsoundmoderatorDesc,"Weight: [4FBE28]0.665kg[-]\nRecoil: [4FBE28]-25%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: AXMC, Mk-18\n\nRequires adapter: 'AI .338 LM Muzzle Brake'"


modsilencerSGhexagon12k,"[004CFF]Hexagon 12K Sound Supressor[-]"
modsilencercoSalvo12,"[BB00FF]SilencerCo Salvo 12 Sound Supressor[-]"
modchokeremingtontactical,"[09FF00]Remington Tactical Choke[-]"
modmuzzleSGgk02muzzlebrake,"[004CFF]GK-02 12ga Muzzle Brake[-]"
modmuzzletromixmonsterclaw,"[BB00FF]Tromix Monster Claw 12ga Muzzle Brake[-]"
modchokeAA12,"[BB00FF]AA-12 12ga Choke[-]"
modsilencerAA12marauder,"[BB00FF]AA-12 12ga Marauder Silencer[-]"

modsilencerSGhexagon12kDesc,"Weight: [4FBE28]0.493kg[-]\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-20%[-]\nHipfire Accuracy: [FF4F33]-20%[-]\nDurability Burn: [FF4F33]+50%[-]\n\nCompatibility: M870, KSG-12, MP-153, M3 Benelli, Saiga-12K"
modsilencercoSalvo12Desc,"Weight: [4FBE28]0.970kg[-]\nRecoil: [4FBE28]-20%[-]\nErgonomics: [FF4F33]-25%[-]\nHipfire Accuracy: [FF4F33]-25%[-]\nDurability Burn: [FF4F33]+40%[-]\n\nCompatibility: M870, KSG-12, MP-153, M3 Benelli, Saiga-12K"
modchokeremingtontacticalDesc,"Weight: [4FBE28]0.101kg[-]\nRecoil: [4FBE28]-20%[-]\n\nCompatibility: M870, KSG-12, MP-153, M3 Benelli"
modmuzzleSGgk02muzzlebrakeDesc,"Weight: [4FBE28]0.233kg[-]\nRecoil: [4FBE28]-30%[-]\n\nCompatibility: M870, KSG-12, MP-153, M3 Benelli, Saiga-12K"
modmuzzletromixmonsterclawDesc,"Weight: [4FBE28]0.340kg[-]\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: M870, KSG-12, MP-153, M3 Benelli, Saiga-12K"
modchokeAA12Desc,"Weight: [4FBE28]0.101kg[-]\nRecoil: [4FBE28]-25%[-]\nHipfire Accuracy: [4FBE28]+25%[-]\n\nCompatibility: AA-12"
modsilencerAA12marauderDesc,"Weight: [4FBE28]0.570kg[-]\nRecoil: [4FBE28]-20%[-]\nErgonomics: [FF4F33]-20%[-]\nHipfire Accuracy: [FF4F33]-20%[-]\nDurability Burn: [FF4F33]+40%[-]\n\nCompatibility: AA-12"


modstockttmachinecustom,"TT-33 Custom Stock"
modstockstechkinwire,"Stechkin Wire Stock"
modstockglockfdglr17,"Glock FAB Defense GLR-17"
modstockmp5kpdw,"MP5K PDW"
modstockmp5a2,"[09FF00]MP5 A2[-]"
modstockp90dibuttpad,"[004CFF]P90 DI Buttpad[-]"
modstockakzenitpt1,"[09FF00]AK Zenit PT-1[-]"
modstockakzenitpt3,"[004CFF]AK Zenit PT-3[-]"
modstockakzhukovmagpul,"[BB00FF]AKM/AK-74 Zhukov-S stock[-]"
modstocka2ar15prsgen2tan,"[004CFF]A2 AR-15 PRS Gen 2 Tan[-]"
modstocka2ar15prsgen3,"[BB00FF]A2 AR-15 PRS Gen 3[-]"
modstockar15b5precision,"[FFD700]AR-15 B5 Precision[-]"
modstockar15troym7a1,"[09FF00]AR-15 Troy M7A1[-]"
modstockar15glcore,"[BB00FF]AR-15 GL-Core[-]"
modstockar15acesocomgen4,"[FFD700]AR-15 ACE SOCOM Gen 4[-]"
modstockar15hke1,"[004CFF]AR-15 HK E1[-]"
modstockar15ergof93pro,"[BB00FF]AR-15 Ergo F93 Pro[-]"
modstockfnminimilightweight,"[FFD700]FN Minimi Lightweight[-]"
modstocksigtelescoping,"[FFD700]SIG Telescoping[-]"
modstockmaximcqb,"[FFD700]Maxim CQB[-]"
modstockpmmulss,"[FFD700]PMM ULSS[-]"
modstockSA58paraSPR,"[004CFF]SA58 SPR[-]"
modstockSA58paraBRS,"[004CFF]SA58 BRS[-]"
modstockVLtorVSS11,"[BB00FF]FN SCAR VSS-11[-]"
modstock417hke2,"[BB00FF]HK417 E2[-]"
modstockpkzenitpt2,"[FFD700]PK Zenit PT-2[-]"

modstockttmachinecustomDesc,"Weight: [4FBE28]0.050kg[-]\nErgonomics: [4FBE28]+10%[-]\nHipfire Accuracy: [4FBE28]+10%[-]\n\nCompatibility: TT-33 Automatic"
modstockstechkinwireDesc,"Weight: [4FBE28]0.050kg[-]\nErgonomics: [4FBE28]+10%[-]\nHipfire Accuracy: [4FBE28]+10%[-]\n\nCompatibility: Stechkin APS"
modstockglockfdglr17Desc,"Weight: [4FBE28]0.050kg[-]\nErgonomics: [4FBE28]+10%[-]\nHipfire Accuracy: [4FBE28]+10%[-]\n\nCompatibility: Glock 17 & Glock 18C"
modstockmp5kpdwDesc,"Weight: [4FBE28]0.050kg[-]\nErgonomics: [4FBE28]+10%[-]\nHipfire Accuracy: [4FBE28]+10%[-]\n\nCompatibility: MP5K"
modstockmp5a2Desc,"Weight: [4FBE28]0.400kg[-]\nErgonomics: [4FBE28]+15%[-]\nHipfire Accuracy: [4FBE28]+15%[-]\n\nCompatibility: MP5 & MP5SD"
modstockp90dibuttpadDesc,"Weight: [4FBE28]0.060kg[-]\nErgonomics: [4FBE28]+13%[-]\nHipfire Accuracy: [4FBE28]+13%[-]\n\nCompatibility: P90"
modstockakzenitpt1Desc,"Weight: [4FBE28]0.480kg[-]\nErgonomics: [4FBE28]+6%[-]\nHipfire Accuracy: [4FBE28]+6%[-]\n\nCompatibility: PP-19-01, AKS-74UN, AK-74N/M, AK-107, AKMN, Saiga-12K"
modstockakzenitpt3Desc,"Weight: [4FBE28]0.250kg[-]\nErgonomics: [4FBE28]+22%[-]\nHipfire Accuracy: [4FBE28]+22%[-]\n\nCompatibility: PP-19-01, AKS-74UN, AK-74N/M, AK-107, AKMN, Saiga-12K"
modstockakzhukovmagpulDesc,"Weight: [4FBE28]0.430kg[-]\nErgonomics: [4FBE28]+24%[-]\nHipfire Accuracy: [4FBE28]+24%[-]\n\nCompatibility: AK-74N, AKMN & AK-103"
modstocka2ar15prsgen2tanDesc,"Weight: [4FBE28]0.950kg[-]\nErgonomics: [4FBE28]+5%[-]\nHipfire Accuracy: [4FBE28]+5%[-]\nRecoil: [4FBE28]-2.5%[-]\n\nCompatibility: Vector 9/45, STM-9, M4A1, M16A4, HK416A5, FN FAL, SR-25, M14 SASS, SVDS, Mk-18, RD-704, Mk47, M590A1"
modstocka2ar15prsgen3Desc,"Weight: [4FBE28]0.970kg[-]\nErgonomics: [4FBE28]+10%[-]\nHipfire Accuracy: [4FBE28]+10%[-]\nRecoil: [4FBE28]-5%[-]\n\nCompatibility: Vector 9/45, STM-9, M4A1, M16A4, HK416A5, FN FAL, SR-25, RSASS, M14 SASS, SVDS, Mk-18, RD-704, Mk47, M590A1"
modstockar15b5precisionDesc,"Weight: [4FBE28]0.350kg[-]\nErgonomics: [4FBE28]+10%[-]\nHipfire Accuracy: [4FBE28]+10%[-]\nRecoil: [4FBE28]-20%[-]\n\nCompatibility: Vector 9/45, STM-9, MP7A1, M4A1, M16A4, HK416A5, FN FAL, SR-25, RSASS, M14 SASS, SVDS, Mk-18, AK-12, RPK-16, AK-107, AK-103, RD-704, Mk47, AK-109, 9A-91, AS VAL, M590A1, M870, MP-153, Saiga-12K"
modstockar15troym7a1Desc,"Weight: [4FBE28]0.400kg[-]\nErgonomics: [4FBE28]+7%[-]\nHipfire Accuracy: [4FBE28]+7%[-]\n\nCompatibility: Vector 9/45, STM-9, M4A1, M16A4, HK416A5, FN FAL, SR-25, RSASS, M14 SASS, SVDS, Mk-18, RD-704, Mk47, M590A1"
modstockar15glcoreDesc,"Weight: [4FBE28]0.461kg[-]\nErgonomics: [4FBE28]+25%[-]\nHipfire Accuracy: [4FBE28]+25%[-]\n\nCompatibility: Vector 9/45, MP7A1, M4A1, M16A4, HK416A5, FN FAL, SR-25, RSASS, M14 SASS, SVDS, Mk-18, AK-12, RPK-16, AK-107, AK-103, RD-704, Mk47, AK-109, 9A-91, AS VAL, M590A1, M870, MP-153, Saiga-12K"
